run_id,pair_id,protocol,nodes,delay_ms,fault,repeat,driver_success_rate,client_latency_p50_ms,client_latency_p95_ms,client_latency_p99_ms,node_commit_completeness,final_protocol_messages_sent,final_protocol_bytes_sent,max_accepted_view,recovered_sequence_count,recovery_latency_p50_ms,safety_violation_events,conflicting_commit_count,invalid_view_change_events,invalid_new_view_events,reputation_order,group_map,group_leaders,l_gl,runtime_grouping_verified,peak_aggregate_memory_bytes,peak_aggregate_cpu_percent,peak_aggregate_network_bytes
b4-m24-d5-f5-r9-rgg-groupingv2,b4-m24-d5-f5-r9,rgg,24,5,f5,9,1.0,4132.646995,4132.646995,4132.646995,1.0,379,229303,2,1,2107.224777,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,334100419,48.779999999999994,1529088
b4-m16-d5-f1-r10-rgg-groupingv2,b4-m16-d5-f1-r10,rgg,16,5,f1,10,1.0,631.355241,631.355241,631.355241,0.9375,166,116636,1,1,118.875594,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,250513185,55.17000000000001,1067150
b4-m16-d5-f1-r10-pbft-groupingv2,b4-m16-d5-f1-r10,pbft,16,5,f1,10,1.0,627.624661,627.624661,627.624661,0.9375,479,181505,1,1,107.170643,0,0,0,0,,,,,False,264390041,93.62,1626190
b4-m16-d5-f2-r10-rgg-groupingv2,b4-m16-d5-f2-r10,rgg,16,5,f2,10,1.0,625.24603,625.24603,625.24603,0.9375,173,118629,1,1,99.881837,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,251917232,65.92999999999999,1156380
b4-m16-d5-f2-r10-pbft-groupingv2,b4-m16-d5-f2-r10,pbft,16,5,f2,10,1.0,694.537764,694.537764,694.537764,0.9375,638,226856,1,1,97.892729,0,0,0,0,,,,,False,268645164,94.51,1914100
b4-m16-d5-f3-r10-rgg-groupingv2,b4-m16-d5-f3-r10,rgg,16,5,f3,10,1.0,663.651073,663.651073,663.651073,0.9375,283,152647,1,1,78.934528,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,254151745,54.75000000000001,1377199
b4-m16-d5-f3-r10-pbft-groupingv2,b4-m16-d5-f3-r10,pbft,16,5,f3,10,1.0,691.186523,691.186523,691.186523,0.9375,524,194396,1,1,116.703384,0,0,0,0,,,,,False,267299840,106.38,1719370
b4-m16-d5-f4-r10-rgg-groupingv2,b4-m16-d5-f4-r10,rgg,16,5,f4,10,1.0,633.880974,633.880974,633.880974,1.0,244,154066,1,1,114.74299,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,254546009,68.84,1324230
b4-m16-d5-f4-r10-pbft-groupingv2,b4-m16-d5-f4-r10,pbft,16,5,f4,10,1.0,675.003827,675.003827,675.003827,1.0,645,228918,1,1,102.611143,0,0,0,0,,,,,False,269788110,146.21999999999997,1947350
b4-m16-d5-f2l-r10-rgg-groupingv2,b4-m16-d5-f2l-r10,rgg,16,5,f2l,10,1.0,664.234124,664.234124,664.234124,0.9375,280,151770,1,1,75.086421,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,253914767,57.2,1332810
b4-m16-d5-f5-r10-rgg-groupingv2,b4-m16-d5-f5-r10,rgg,16,5,f5,10,1.0,1125.373517,1125.373517,1125.373517,1.0,195,139085,2,1,594.057889,0,0,0,0,"10,8,1,9,0,4,15,6,13,7,2,11,12,14,5,3","{""0"": 0, ""1"": 2, ""10"": 0, ""11"": 3, ""12"": 0, ""13"": 0, ""14"": 1, ""15"": 2, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 3}","{""0"": 10, ""1"": 8, ""2"": 1, ""3"": 9}","[10, 8, 1, 9]",True,253345390,93.80999999999999,1616060
b4-m24-d5-f1-r10-rgg-groupingv2,b4-m24-d5-f1-r10,rgg,24,5,f1,10,1.0,2137.812746,2137.812746,2137.812746,0.9583333333333334,338,196232,1,1,107.425906,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,334557599,47.699999999999996,1507720
b4-m24-d5-f1-r10-pbft-groupingv2,b4-m24-d5-f1-r10,pbft,24,5,f1,10,1.0,2157.806057,2157.806057,2157.806057,0.9583333333333334,1103,405838,1,1,138.232659,0,0,0,0,,,,,False,335049382,47.05,1515160
b4-m24-d5-f2-r10-rgg-groupingv2,b4-m24-d5-f2-r10,rgg,24,5,f2,10,1.0,2156.815522,2156.815522,2156.815522,0.9583333333333334,349,199374,1,1,117.973941,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,341815840,56.300000000000004,1563150
b4-m24-d5-f2-r10-pbft-groupingv2,b4-m24-d5-f2-r10,pbft,24,5,f2,10,1.0,2267.251989,2267.251989,2267.251989,0.9583333333333334,1438,501411,1,1,152.539057,0,0,0,0,,,,,False,374773631,135.49999999999997,2239995
b4-m24-d5-f3-r10-rgg-groupingv2,b4-m24-d5-f3-r10,rgg,24,5,f3,10,1.0,2220.766273,2220.766273,2220.766273,0.9583333333333334,607,275496,1,1,96.889934,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,375986833,128.09,2022020
b4-m24-d5-f3-r10-pbft-groupingv2,b4-m24-d5-f3-r10,pbft,24,5,f3,10,1.0,2233.457836,2233.457836,2233.457836,0.9583333333333334,1172,425540,1,1,147.386455,0,0,0,0,,,,,False,360877906,92.56,1588405
b4-m24-d5-f4-r10-rgg-groupingv2,b4-m24-d5-f4-r10,rgg,24,5,f4,10,1.0,101.589447,101.589447,101.589447,1.0,277,173357,0,0,,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,0,0.0,0
b4-m24-d5-f4-r10-pbft-groupingv2,b4-m24-d5-f4-r10,pbft,24,5,f4,10,1.0,2262.129746,2262.129746,2262.129746,1.0,1449,504650,1,1,151.685654,0,0,0,0,,,,,False,375145876,125.44000000000001,2235786
b4-m24-d5-f2l-r10-rgg-groupingv2,b4-m24-d5-f2l-r10,rgg,24,5,f2l,10,1.0,2195.994988,2195.994988,2195.994988,0.9583333333333334,604,274623,1,1,104.563895,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,373802652,108.57000000000002,1955968
b4-m24-d5-f5-r10-rgg-groupingv2,b4-m24-d5-f5-r10,rgg,24,5,f5,10,1.0,4125.733514,4125.733514,4125.733514,1.0,378,228979,2,1,2110.940113,0,0,0,0,"17,2,16,15,8,14,1,18,23,22,7,12,9,5,13,6,20,3,19,21,11,0,10,4","{""0"": 1, ""1"": 2, ""10"": 2, ""11"": 0, ""12"": 3, ""13"": 2, ""14"": 1, ""15"": 3, ""16"": 2, ""17"": 0, ""18"": 3, ""19"": 2, ""2"": 1, ""20"": 0, ""21"": 3, ""22"": 1, ""23"": 0, ""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 0, ""9"": 0}","{""0"": 17, ""1"": 2, ""2"": 16, ""3"": 15}","[17, 2, 16, 15]",True,334716983,51.239999999999995,1576670
