scenario,strategy,count,honest_p,byz_exploit_p,obs_error_p,cold_start_exclusion_rate,post_exposure_miss_rate,mean_post_exposure_first_exclusion_delay,p50_post_exposure_first_exclusion_delay,p95_post_exposure_first_exclusion_delay,mean_stable_h3_delay,stable_h3_miss_rate,mean_stable_h5_delay,stable_h5_miss_rate,mean_post_attack_miss_rate,mean_re_entry_count,mean_honest_demotion_rate,mean_byzantine_leader_rounds
P_T3_h095_b020_e02,cumulative,100,0.95,0.2,0.02,0.04,0.0,0.484375,0,3,0.4947916666666667,0.0,0.4947916666666667,0.0,0.018000000000000002,0.01,0.40625619549401853,36.12
P_T3_h095_b020_e02,decay-90,100,0.95,0.2,0.02,0.025,0.0,0.046153846153846156,0,0,0.046153846153846156,0.0,0.046153846153846156,0.0,0.0018,0.0,0.44315622260832527,30.07
P_T3_h095_b020_e02,decay-95,100,0.95,0.2,0.02,0.03,0.0,0.061855670103092786,0,1,0.061855670103092786,0.0,0.061855670103092786,0.0,0.0024,0.0,0.44313662922059416,30.02
P_T3_h095_b020_e02,decay-99,100,0.95,0.2,0.02,0.04,0.0,0.203125,0,1,0.22395833333333334,0.0,0.22395833333333334,0.0,0.008,0.02,0.42844820635926445,30.35
P_T3_h095_b020_e02,sliding-w-10,100,0.95,0.2,0.02,0.0,0.0,0.14,0,1,0.19,0.0,0.19,0.0,0.0064,0.04,0.4488236741599267,40.22
P_T3_h095_b020_e02,sliding-w-20,100,0.95,0.2,0.02,0.005,0.0,0.32160804020100503,0,1,0.34673366834170855,0.0,0.34673366834170855,0.0,0.012199999999999999,0.02,0.4411373049588023,36.85
P_T3_h095_b020_e02,sliding-w-5,100,0.95,0.2,0.02,0.0,0.0,0.185,0,1,0.2,0.0,0.2,0.0,0.0092,0.08,0.4354340171677156,46.62
P_T3_h095_b020_e05,cumulative,100,0.95,0.2,0.05,0.075,0.0,0.3783783783783784,0,2,0.3891891891891892,0.0,0.3891891891891892,0.0,0.0134,0.01,0.4134016369407354,31.11
P_T3_h095_b020_e05,decay-90,100,0.95,0.2,0.05,0.025,0.0,0.13333333333333333,0,1,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0052,0.0,0.4519192773619931,25.48
P_T3_h095_b020_e05,decay-95,100,0.95,0.2,0.05,0.05,0.0,0.11578947368421053,0,1,0.11578947368421053,0.0,0.11578947368421053,0.0,0.0044,0.0,0.4513439170048297,24.68
P_T3_h095_b020_e05,decay-99,100,0.95,0.2,0.05,0.07,0.0,0.16129032258064516,0,1,0.16129032258064516,0.0,0.16129032258064516,0.0,0.006,0.0,0.4384728727709755,24.55
P_T3_h095_b020_e05,sliding-w-10,100,0.95,0.2,0.05,0.0,0.0,0.24,0,1,0.25,0.0,0.25,0.0,0.0092,0.01,0.45171023851568115,33.92
P_T3_h095_b020_e05,sliding-w-20,100,0.95,0.2,0.05,0.005,0.0,0.33668341708542715,0,2,0.34673366834170855,0.0,0.34673366834170855,0.0,0.0126,0.01,0.44731744557367237,33.31
P_T3_h095_b020_e05,sliding-w-5,100,0.95,0.2,0.05,0.0,0.0,0.205,0,1,0.225,0.0,0.225,0.0,0.0096,0.08,0.4420174971273325,42.35
P_T3_h095_b050_e00,cumulative,100,0.95,0.5,0.0,0.025,0.0,0.9230769230769231,0,4,0.9794871794871794,0.0,1.0,0.0,0.0346,0.05,0.40198806989887215,37.06
P_T3_h095_b050_e00,decay-90,100,0.95,0.5,0.0,0.02,0.0,0.3010204081632653,0,2,0.3112244897959184,0.0,0.3112244897959184,0.0,0.012,0.01,0.43353747242802265,30.63
P_T3_h095_b050_e00,decay-95,100,0.95,0.5,0.0,0.02,0.0,0.32653061224489793,0,2,0.336734693877551,0.0,0.35714285714285715,0.0,0.0132,0.02,0.43295479481856375,30.8
P_T3_h095_b050_e00,decay-99,100,0.95,0.5,0.0,0.025,0.0,0.4307692307692308,0,3,0.4717948717948718,0.0,0.49230769230769234,0.0,0.0174,0.04,0.4205981529470963,31.62
P_T3_h095_b050_e00,sliding-w-10,100,0.95,0.5,0.0,0.0,0.0,0.675,0,3,0.725,0.0,0.725,0.0,0.026000000000000002,0.07,0.43576003588068657,43.98
P_T3_h095_b050_e00,sliding-w-20,100,0.95,0.5,0.0,0.01,0.0,0.6111111111111112,0,3,0.696969696969697,0.0,0.7676767676767676,0.0,0.024399999999999998,0.08,0.44123348503311527,37.27
P_T3_h095_b050_e00,sliding-w-5,100,0.95,0.5,0.0,0.0,0.0,0.785,0,3,0.895,0.0,0.895,0.0,0.0766,1.37,0.4127785949123385,51.41
P_T3_h095_b050_e02,cumulative,100,0.95,0.5,0.02,0.065,0.0,1.1925133689839573,0,6,1.304812834224599,0.0,1.3529411764705883,0.0,0.042800000000000005,0.08,0.40790717241209906,37.3
P_T3_h095_b050_e02,decay-90,100,0.95,0.5,0.02,0.03,0.0,0.21649484536082475,0,2,0.23711340206185566,0.0,0.23711340206185566,0.0,0.0092,0.03,0.4459107168116641,30.48
P_T3_h095_b050_e02,decay-95,100,0.95,0.5,0.02,0.045,0.0,0.24083769633507854,0,2,0.32460732984293195,0.0,0.39267015706806285,0.0,0.0134,0.08,0.4439799973502446,30.8
P_T3_h095_b050_e02,decay-99,100,0.95,0.5,0.02,0.07,0.0,0.543010752688172,0,3,0.6774193548387096,0.0,0.6989247311827957,0.0,0.022399999999999996,0.07,0.43051864161090203,31.04
P_T3_h095_b050_e02,sliding-w-10,100,0.95,0.5,0.02,0.0,0.0,0.545,0,3,0.63,0.0,0.63,0.0,0.0246,0.12,0.4463422908152515,41.29
P_T3_h095_b050_e02,sliding-w-20,100,0.95,0.5,0.02,0.025,0.0,0.8358974358974359,0,4,0.9641025641025641,0.0,1.041025641025641,0.0,0.033,0.1,0.4424887212933021,37.48
P_T3_h095_b050_e02,sliding-w-5,100,0.95,0.5,0.02,0.0,0.0,0.725,0,3,0.765,0.0,0.765,0.0,0.0858,1.56,0.4233751004377456,50.78
P_T3_h095_b050_e05,cumulative,100,0.95,0.5,0.05,0.065,0.0,1.0962566844919786,0,7,1.2032085561497325,0.0,1.2299465240641712,0.0,0.0414,0.07,0.4249957038242625,31.24
P_T3_h095_b050_e05,decay-90,100,0.95,0.5,0.05,0.03,0.0,0.36597938144329895,0,2,0.4948453608247423,0.0,0.4948453608247423,0.0,0.0168,0.06,0.4515542255041127,27.5
P_T3_h095_b050_e05,decay-95,100,0.95,0.5,0.05,0.04,0.0,0.3802083333333333,0,3,0.546875,0.0,0.546875,0.0,0.018600000000000002,0.06,0.4510500588216011,27.02
P_T3_h095_b050_e05,decay-99,100,0.95,0.5,0.05,0.06,0.0,0.5531914893617021,0,4,0.6968085106382979,0.0,0.723404255319149,0.0,0.024399999999999998,0.09,0.43772143473425557,25.79
P_T3_h095_b050_e05,sliding-w-10,100,0.95,0.5,0.05,0.0,0.0,0.675,0,4,0.765,0.0,0.815,0.0,0.031200000000000002,0.22,0.45193961786401465,35.63
P_T3_h095_b050_e05,sliding-w-20,100,0.95,0.5,0.05,0.005,0.0,0.8994974874371859,0,5,1.065326633165829,0.0,1.065326633165829,0.0,0.037200000000000004,0.12,0.4491198708471354,35.43
P_T3_h095_b050_e05,sliding-w-5,100,0.95,0.5,0.05,0.0,0.0,0.77,0,3,0.845,0.0,0.885,0.0,0.07919999999999999,1.37,0.4342733835398114,46.36
P_T3_h095_b080_e00,cumulative,100,0.95,0.8,0.0,0.03,0.0,2.88659793814433,0,19,3.0309278350515463,0.0,3.1391752577319587,0.0,0.1268,0.19,0.3960848857469707,40.79
P_T3_h095_b080_e00,decay-90,100,0.95,0.8,0.0,0.015,0.0,1.16751269035533,0,8,1.1928934010152283,0.0,1.3705583756345177,0.0,0.0626,0.13,0.43121057695214404,32.09
P_T3_h095_b080_e00,decay-95,100,0.95,0.8,0.0,0.015,0.0,1.1472081218274113,0,8,1.1878172588832487,0.0,1.3553299492385786,0.0,0.06060000000000001,0.14,0.43081340491873354,31.95
P_T3_h095_b080_e00,decay-99,100,0.95,0.8,0.0,0.03,0.0,1.1185567010309279,0,8,1.2835051546391754,0.0,1.5824742268041236,0.0,0.0682,0.17,0.4216139675649553,32.19
P_T3_h095_b080_e00,sliding-w-10,100,0.95,0.8,0.0,0.0,0.0,2.77,0,13,3.035,0.0,3.58,0.0,0.2732,2.09,0.41220378941503033,55.65
P_T3_h095_b080_e00,sliding-w-20,100,0.95,0.8,0.0,0.0,0.0,1.765,0,10,2.1,0.0,2.405,0.0,0.12480000000000001,0.68,0.4291603792604849,41.33
P_T3_h095_b080_e00,sliding-w-5,100,0.95,0.8,0.0,0.0,0.0,3.785,2,14,4.025,0.0,4.28,0.0,0.5771999999999999,5.8,0.37179447837753626,76.17
P_T3_h095_b080_e02,cumulative,100,0.95,0.8,0.02,0.04,0.005208333333333333,3.6230366492146597,0,21,4.198952879581152,0.005208333333333333,4.373684210526315,0.010416666666666666,0.1744,0.34,0.40504409356349685,44.81
P_T3_h095_b080_e02,decay-90,100,0.95,0.8,0.02,0.005,0.0,1.2462311557788945,0,7,1.5025125628140703,0.0,1.6180904522613064,0.0,0.0664,0.3,0.4372429261048952,32.81
P_T3_h095_b080_e02,decay-95,100,0.95,0.8,0.02,0.03,0.0,1.1494845360824741,0,7,1.4690721649484537,0.0,1.6185567010309279,0.0,0.0732,0.37,0.4362526927659335,33.42
P_T3_h095_b080_e02,decay-99,100,0.95,0.8,0.02,0.04,0.0,2.203125,0,14,2.4114583333333335,0.0,2.5885416666666665,0.0,0.10640000000000001,0.31,0.42310293193863235,34.81
P_T3_h095_b080_e02,sliding-w-10,100,0.95,0.8,0.02,0.0,0.0,2.42,0,11,2.58,0.0,2.99,0.0,0.2322,2.09,0.42706882110865324,51.77
P_T3_h095_b080_e02,sliding-w-20,100,0.95,0.8,0.02,0.0,0.0,2.285,0,11,2.805,0.0,3.48,0.0,0.1522,0.89,0.4315659316181697,44.03
P_T3_h095_b080_e02,sliding-w-5,100,0.95,0.8,0.02,0.0,0.0,3.27,2,12,3.635,0.0,3.9,0.0,0.5302,5.82,0.38921782762349383,72.82
P_T3_h095_b080_e05,cumulative,100,0.95,0.8,0.05,0.025,0.015384615384615385,3.9270833333333335,0,23,3.9633507853403143,0.020512820512820513,4.436842105263158,0.02564102564102564,0.209,0.39,0.41532913919832043,43.76
P_T3_h095_b080_e05,decay-90,100,0.95,0.8,0.05,0.005,0.0,1.4974874371859297,0,10,1.7236180904522613,0.0,1.8341708542713568,0.0,0.09820000000000001,0.62,0.44192324975997804,32.33
P_T3_h095_b080_e05,decay-95,100,0.95,0.8,0.05,0.005,0.0,1.7336683417085428,0,11,2.1758793969849246,0.0,2.592964824120603,0.0,0.1066,0.48,0.4393273712691944,32.86
P_T3_h095_b080_e05,decay-99,100,0.95,0.8,0.05,0.035,0.010362694300518135,2.397905759162304,0,15,2.994764397905759,0.010362694300518135,3.3141361256544504,0.010362694300518135,0.1388,0.38,0.428144506073312,34.68
P_T3_h095_b080_e05,sliding-w-10,100,0.95,0.8,0.05,0.0,0.0,1.62,0,9,2.245,0.0,2.82,0.0,0.24480000000000002,2.95,0.42752190653431726,47.23
P_T3_h095_b080_e05,sliding-w-20,100,0.95,0.8,0.05,0.01,0.0,2.3434343434343434,0,11,2.9696969696969697,0.0,3.388888888888889,0.0,0.1708,1.16,0.4324151436506438,42.8
P_T3_h095_b080_e05,sliding-w-5,100,0.95,0.8,0.05,0.0,0.0,2.26,0,10,2.995,0.0,3.385,0.0,0.4918,5.7,0.40787413272079415,67.2
P_T3_h098_b020_e00,cumulative,100,0.98,0.2,0.0,0.025,0.0,0.14871794871794872,0,1,0.14871794871794872,0.0,0.14871794871794872,0.0,0.0052,0.0,0.3505349511599512,39.79
P_T3_h098_b020_e00,decay-90,100,0.98,0.2,0.0,0.025,0.0,0.07692307692307693,0,1,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0026,0.0,0.3725740925740926,39.35
P_T3_h098_b020_e00,decay-95,100,0.98,0.2,0.0,0.025,0.0,0.07692307692307693,0,1,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0026,0.0,0.37147474747474746,39.35
P_T3_h098_b020_e00,decay-99,100,0.98,0.2,0.0,0.025,0.0,0.07179487179487179,0,0,0.07179487179487179,0.0,0.07179487179487179,0.0,0.0024,0.0,0.3707369713619714,39.34
P_T3_h098_b020_e00,sliding-w-10,100,0.98,0.2,0.0,0.0,0.0,0.23,0,1,0.26,0.0,0.26,0.0,0.0088,0.02,0.3834874471475713,48.51
P_T3_h098_b020_e00,sliding-w-20,100,0.98,0.2,0.0,0.0,0.0,0.21,0,1,0.21,0.0,0.21,0.0,0.0072,0.0,0.39294823021337355,44.67
P_T3_h098_b020_e00,sliding-w-5,100,0.98,0.2,0.0,0.0,0.0,0.285,0,2,0.285,0.0,0.285,0.0,0.01,0.01,0.37723603678985795,49.93
P_T3_h098_b020_e02,cumulative,100,0.98,0.2,0.02,0.01,0.0,0.3181818181818182,0,2,0.3282828282828283,0.0,0.35353535353535354,0.0,0.012199999999999999,0.02,0.38908198597498134,40.0
P_T3_h098_b020_e02,decay-90,100,0.98,0.2,0.02,0.005,0.0,0.09547738693467336,0,1,0.09547738693467336,0.0,0.09547738693467336,0.0,0.0036,0.0,0.4239457133797388,34.58
P_T3_h098_b020_e02,decay-95,100,0.98,0.2,0.02,0.005,0.0,0.09045226130653267,0,1,0.09045226130653267,0.0,0.09045226130653267,0.0,0.0034000000000000002,0.0,0.4251038392955289,34.94
P_T3_h098_b020_e02,decay-99,100,0.98,0.2,0.02,0.01,0.0,0.10606060606060606,0,1,0.10606060606060606,0.0,0.10606060606060606,0.0,0.004,0.0,0.4151443322006436,35.31
P_T3_h098_b020_e02,sliding-w-10,100,0.98,0.2,0.02,0.0,0.0,0.2,0,1,0.2,0.0,0.2,0.0,0.0072,0.0,0.4267662965106577,45.61
P_T3_h098_b020_e02,sliding-w-20,100,0.98,0.2,0.02,0.005,0.0,0.15577889447236182,0,1,0.15577889447236182,0.0,0.15577889447236182,0.0,0.0058,0.0,0.43917475963371816,39.63
P_T3_h098_b020_e02,sliding-w-5,100,0.98,0.2,0.02,0.0,0.0,0.225,0,1,0.225,0.0,0.245,0.0,0.009000000000000001,0.05,0.4153562141317551,48.99
P_T3_h098_b020_e05,cumulative,100,0.98,0.2,0.05,0.035,0.0,0.46113989637305697,0,3,0.49222797927461137,0.0,0.49222797927461137,0.0,0.017,0.03,0.406921889782941,35.0
P_T3_h098_b020_e05,decay-90,100,0.98,0.2,0.05,0.015,0.0,0.07106598984771574,0,0,0.07106598984771574,0.0,0.07106598984771574,0.0,0.0026,0.0,0.44701885305035305,28.95
P_T3_h098_b020_e05,decay-95,100,0.98,0.2,0.05,0.025,0.0,0.09230769230769231,0,1,0.09230769230769231,0.0,0.09230769230769231,0.0,0.0034000000000000002,0.0,0.4461597888245625,28.87
P_T3_h098_b020_e05,decay-99,100,0.98,0.2,0.05,0.03,0.0,0.20103092783505155,0,1,0.21649484536082475,0.0,0.21649484536082475,0.0,0.0078000000000000005,0.01,0.4280859671743663,29.11
P_T3_h098_b020_e05,sliding-w-10,100,0.98,0.2,0.05,0.0,0.0,0.15,0,1,0.185,0.0,0.185,0.0,0.0062,0.03,0.4460875154895402,38.87
P_T3_h098_b020_e05,sliding-w-20,100,0.98,0.2,0.05,0.0,0.0,0.28,0,2,0.3,0.0,0.3,0.0,0.0108,0.02,0.4429763338421698,35.95
P_T3_h098_b020_e05,sliding-w-5,100,0.98,0.2,0.05,0.0,0.0,0.235,0,1,0.255,0.0,0.255,0.0,0.0094,0.05,0.4323484313149257,46.0
P_T3_h098_b050_e00,cumulative,100,0.98,0.5,0.0,0.035,0.0,0.5751295336787565,0,3,0.6010362694300518,0.0,0.6010362694300518,0.0,0.0212,0.02,0.3552367354867355,43.16
P_T3_h098_b050_e00,decay-90,100,0.98,0.5,0.0,0.035,0.0,0.40414507772020725,0,2,0.40414507772020725,0.0,0.40414507772020725,0.0,0.0152,0.0,0.373479686979687,42.49
P_T3_h098_b050_e00,decay-95,100,0.98,0.5,0.0,0.035,0.0,0.40414507772020725,0,2,0.40414507772020725,0.0,0.40414507772020725,0.0,0.0152,0.0,0.37403885003885,42.49
P_T3_h098_b050_e00,decay-99,100,0.98,0.5,0.0,0.035,0.0,0.40414507772020725,0,2,0.40414507772020725,0.0,0.40414507772020725,0.0,0.0152,0.0,0.374528638028638,42.49
P_T3_h098_b050_e00,sliding-w-10,100,0.98,0.5,0.0,0.0,0.0,0.86,0,3,0.875,0.0,0.9,0.0,0.032600000000000004,0.08,0.3864834615241551,50.06
P_T3_h098_b050_e00,sliding-w-20,100,0.98,0.5,0.0,0.0,0.0,0.64,0,3,0.725,0.0,0.745,0.0,0.026000000000000002,0.05,0.39683787276105387,47.05
P_T3_h098_b050_e00,sliding-w-5,100,0.98,0.5,0.0,0.0,0.0,0.945,0,3,0.96,0.0,0.98,0.0,0.09300000000000001,1.41,0.3612198595759192,54.18
P_T3_h098_b050_e02,cumulative,100,0.98,0.5,0.02,0.04,0.0,0.7552083333333334,0,4,0.7916666666666666,0.0,0.7916666666666666,0.0,0.027600000000000003,0.02,0.39090811609271364,37.34
P_T3_h098_b050_e02,decay-90,100,0.98,0.5,0.02,0.035,0.0,0.3005181347150259,0,2,0.3005181347150259,0.0,0.3471502590673575,0.0,0.0116,0.01,0.42541708779926746,33.18
P_T3_h098_b050_e02,decay-95,100,0.98,0.5,0.02,0.035,0.0,0.31088082901554404,0,2,0.31088082901554404,0.0,0.31088082901554404,0.0,0.011399999999999999,0.01,0.4252826837697682,33.22
P_T3_h098_b050_e02,decay-99,100,0.98,0.5,0.02,0.04,0.0,0.2760416666666667,0,2,0.2916666666666667,0.0,0.2916666666666667,0.0,0.0102,0.01,0.4167869568950888,33.06
P_T3_h098_b050_e02,sliding-w-10,100,0.98,0.5,0.02,0.0,0.0,0.805,0,4,0.83,0.0,0.85,0.0,0.0292,0.08,0.42114193571379926,46.64
P_T3_h098_b050_e02,sliding-w-20,100,0.98,0.5,0.02,0.005,0.0,0.5025125628140703,0,3,0.5577889447236181,0.0,0.628140703517588,0.0,0.0194,0.06,0.435032490017629,38.98
P_T3_h098_b050_e02,sliding-w-5,100,0.98,0.5,0.02,0.0,0.0,0.94,0,4,0.955,0.0,0.955,0.0,0.07440000000000001,1.25,0.3988543401204829,52.11
P_T3_h098_b050_e05,cumulative,100,0.98,0.5,0.05,0.05,0.0,1.0210526315789474,0,6,1.1473684210526316,0.0,1.2526315789473683,0.0,0.0416,0.1,0.411069354860427,37.07
P_T3_h098_b050_e05,decay-90,100,0.98,0.5,0.05,0.04,0.0,0.3333333333333333,0,2,0.3645833333333333,0.0,0.390625,0.0,0.013800000000000002,0.03,0.44535266112257865,30.1
P_T3_h098_b050_e05,decay-95,100,0.98,0.5,0.05,0.04,0.0,0.3229166666666667,0,2,0.34375,0.0,0.3958333333333333,0.0,0.014000000000000002,0.04,0.44528634998662464,29.73
P_T3_h098_b050_e05,decay-99,100,0.98,0.5,0.05,0.05,0.0,0.4842105263157895,0,4,0.5421052631578948,0.0,0.5736842105263158,0.0,0.0206,0.05,0.4309638548711654,30.32
P_T3_h098_b050_e05,sliding-w-10,100,0.98,0.5,0.05,0.0,0.0,0.53,0,3,0.585,0.0,0.625,0.0,0.024,0.09,0.4472851167903441,41.21
P_T3_h098_b050_e05,sliding-w-20,100,0.98,0.5,0.05,0.0,0.0,0.63,0,4,0.81,0.0,0.835,0.0,0.0288,0.1,0.44194895024805075,37.48
P_T3_h098_b050_e05,sliding-w-5,100,0.98,0.5,0.05,0.0,0.0,0.765,0,4,0.81,0.0,0.835,0.0,0.0908,1.55,0.4185000216455876,50.92
P_T3_h098_b080_e00,cumulative,100,0.98,0.8,0.0,0.005,0.0,2.4120603015075375,0,13,2.4974874371859297,0.0,2.663316582914573,0.0,0.099,0.12,0.349429834054834,47.44
P_T3_h098_b080_e00,decay-90,100,0.98,0.8,0.0,0.005,0.0,1.7537688442211055,0,9,1.7889447236180904,0.0,1.829145728643216,0.0,0.0678,0.04,0.3673886946386946,45.64
P_T3_h098_b080_e00,decay-95,100,0.98,0.8,0.0,0.005,0.0,1.7537688442211055,0,9,1.7889447236180904,0.0,1.829145728643216,0.0,0.0678,0.04,0.36768686868686873,45.64
P_T3_h098_b080_e00,decay-99,100,0.98,0.8,0.0,0.005,0.0,1.7537688442211055,0,9,1.7889447236180904,0.0,1.829145728643216,0.0,0.068,0.04,0.3674794927294927,45.65
P_T3_h098_b080_e00,sliding-w-10,100,0.98,0.8,0.0,0.0,0.0,3.615,2,13,3.66,0.0,3.84,0.0,0.26839999999999997,1.82,0.3572816597448012,62.05
P_T3_h098_b080_e00,sliding-w-20,100,0.98,0.8,0.0,0.0,0.0,2.94,1,13,2.99,0.0,3.075,0.0,0.12560000000000002,0.22,0.38706873075848036,52.57
P_T3_h098_b080_e00,sliding-w-5,100,0.98,0.8,0.0,0.0,0.0,4.01,2,13,4.16,0.0,4.3,0.0,0.5808,5.9,0.3151857480355925,78.64
P_T3_h098_b080_e02,cumulative,100,0.98,0.8,0.02,0.025,0.0,2.517948717948718,0,14,2.7487179487179487,0.0,2.769230769230769,0.0,0.10220000000000001,0.12,0.3799908934748415,42.28
P_T3_h098_b080_e02,decay-90,100,0.98,0.8,0.02,0.015,0.0,0.7360406091370558,0,5,0.8730964467005076,0.0,0.9898477157360406,0.0,0.0432,0.13,0.4175954266665567,35.75
P_T3_h098_b080_e02,decay-95,100,0.98,0.8,0.02,0.015,0.0,0.7715736040609137,0,6,0.9086294416243654,0.0,1.0101522842639594,0.0,0.0438,0.14,0.4166699667566322,35.74
P_T3_h098_b080_e02,decay-99,100,0.98,0.8,0.02,0.015,0.0,0.949238578680203,0,6,1.0761421319796953,0.0,1.2233502538071066,0.0,0.0502,0.16,0.4076737000314787,36.02
P_T3_h098_b080_e02,sliding-w-10,100,0.98,0.8,0.02,0.0,0.0,2.68,0,12,2.745,0.0,3.04,0.0,0.23,1.66,0.4039775662771828,55.82
P_T3_h098_b080_e02,sliding-w-20,100,0.98,0.8,0.02,0.0,0.0,1.855,0,11,2.035,0.0,2.165,0.0,0.0942,0.32,0.4320169928694626,42.75
P_T3_h098_b080_e02,sliding-w-5,100,0.98,0.8,0.02,0.0,0.0,3.265,1,12,3.51,0.0,3.92,0.0,0.5338,5.95,0.354648409893321,74.8
P_T3_h098_b080_e05,cumulative,100,0.98,0.8,0.05,0.055,0.0,2.82010582010582,0,15,3.0634920634920637,0.0,3.439153439153439,0.0,0.1206,0.25,0.4061057038693457,38.41
P_T3_h098_b080_e05,decay-90,100,0.98,0.8,0.05,0.025,0.0,1.4615384615384615,0,9,1.7128205128205127,0.0,1.882051282051282,0.0,0.0666,0.19,0.4416749771727427,30.9
P_T3_h098_b080_e05,decay-95,100,0.98,0.8,0.05,0.04,0.0,1.296875,0,8,1.578125,0.0,1.6875,0.0,0.06480000000000001,0.23,0.44045665735950235,30.94
P_T3_h098_b080_e05,decay-99,100,0.98,0.8,0.05,0.055,0.0,1.7142857142857142,0,11,1.8994708994708995,0.0,2.164021164021164,0.0,0.08199999999999999,0.2,0.427206338404768,31.72
P_T3_h098_b080_e05,sliding-w-10,100,0.98,0.8,0.05,0.0,0.0,2.095,0,10,2.45,0.0,2.6,0.0,0.1884,1.6,0.4332622530164462,48.39
P_T3_h098_b080_e05,sliding-w-20,100,0.98,0.8,0.05,0.005,0.0,2.2261306532663316,0,13,2.758793969849246,0.0,3.1758793969849246,0.0,0.1298,0.72,0.43072783189418795,41.6
P_T3_h098_b080_e05,sliding-w-5,100,0.98,0.8,0.05,0.0,0.0,2.845,1,12,3.115,0.0,3.33,0.0,0.467,5.68,0.39153399990574433,69.32
